ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R_EGD_1878","EGD",1878,"C_EGD_1878","Marwick_Collection","D31_4_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"His_notes_on_primary_documents_that_aren't_held_in_Orkney.","SMD","05_15_01_17:33:52","LEM","06_19_02_15:16:31"
"R_EGD_1879","EGD",1879,"C_EGD_1879",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Wodrow,_R_'Analecta_Scotica'_(Edinburgh,_1842),_Vol_1,_p_204.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_15:09:04"
"R_EGD_188","EGD",188,"C_EGD_188","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_11:15:01"
"R_EGD_1880","EGD",1880,"C_EGD_1880",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Nicoll,_J_'A_diary_of_public_transactions_and_other_occurences_chiefly_in_Scotland'_(Bannatyne_Club,_Edinburgh,_1836),_p_213-4.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_15:07:52"
"R_EGD_1881","EGD",1881,"C_EGD_1881","Spottiswoode_Miscellany","Vol_2,_p_68.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Note_of_her_execution.",,"SMD","05_15_01_17:33:52","jhm","08_26_02_16:54:22"
"R_EGD_1882","EGD",1882,"C_EGD_1883",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Reliquae._Antiquae._Scoticae._pp._113-145

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_15:15:51"
"R_EGD_1884","EGD",1884,"C_EGD_1885",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"CHRON._FRAS._Pp._446-447

Could_not_find_full_citation_for_this_in_Larner.","SMD","05_15_01_17:33:52","jhm","10_22_02_15:45:03"
"R_EGD_1885","EGD",1885,"C_EGD_1886",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"CHRON._FRAS._Pp._446-447

Larner_did_not_record_the_full_citation_for_this_reference_or_source.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_15:33:51"
"R_EGD_1886","EGD",1886,"C_EGD_1887",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"W_Ross_'Aberdour_and_Inchcolm'_Edinburgh,_1885,_pp._331-332.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_22_02_15:47:07"
"R_EGD_1887","EGD",1887,"C_EGD_1888",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Dalyell,_J_G_'The_Darker_Supersitions_of_Scotland'_(Edinburgh,_1834),_p._100.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_15:34:42"
"R_EGD_1888","EGD",1888,"C_EGD_1889",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Dalyell,_J_G_'The_Darker_Supersitions_of_Scotland'_(Edinburgh,_1834),_p._100.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_15:36:58"
"R_EGD_1889","EGD",1889,"C_EGD_1890",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_p_222.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:27:01"
"R_EGD_189","EGD",189,"C_EGD_189","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_12:59:44"
"R_EGD_1891","EGD",1891,"C_EGD_1892",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_pp_255.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:30:43"
"R_EGD_1892","EGD",1892,"C_EGD_1893",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"HIS._PAIS._V1_p._354

Larner_did_not_give_the_full_citation_for_this_source.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:02:12"
"R_EGD_1893","EGD",1893,"C_EGD_1894",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"E._Henderson_'Annals_of_Dunfermline'_Glasgow,_1879,_p.338-9.

The_project_did_not_check_this_secondary_refefence.","SMD","05_15_01_17:33:52","jhm","10_23_02_09:32:51"
"R_EGD_1894","EGD",1894,"C_EGD_1895",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_pp_233.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:32:48"
"R_EGD_1895","EGD",1895,"C_EGD_1896",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Salmon,_T_'Barrowstouness_and_District',_(Edinburgh,_1913),_p_91.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:07:27"
"R_EGD_1896","EGD",1896,"C_EGD_1897",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"MacKinlay,_J_M_'Folklore_of_Scottish_Lochs_and_Springs'_(Glasgow,_1893),_p_216.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:08:22"
"R_EGD_1897","EGD",1897,"C_EGD_1898",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Sinclair,_G_'Satan's_Invisible_World_Discovered'_(Edinburgh,_1685),_p_211.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:13:46"
"R_EGD_1898","EGD",1898,"C_EGD_1899","Process_Notes","JC26_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See_also_A_E_Truckell_Unpublished_List_of_Witchcraft_Cases_in_Galloway_and_Dumfriesshire.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","10_23_02_09:40:47"
"R_EGD_1899","EGD",1899,"C_EGD_1900",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Metcalfe,_W_M_'History_of_the_county_of_Renfrew'_(Paisley,_1905),_p_327.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_05_02_09:32:48"
"R_EGD_190","EGD",190,"C_EGD_190","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_13:00:04"
"R_EGD_1900","EGD",1900,"C_EGD_1901",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Low,_G_'Tour_through_Orkney_and_Shetland'_(Kirkwall,_1879),_p_575.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_05_02_09:34:22"
"R_EGD_1901","EGD",1901,"C_EGD_1902",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_pp_302

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:40:24"
"R_EGD_1902","EGD",1902,"C_EGD_1903",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Miscellany_of_the_Maitland_Club,_(Edinburgh,_1833-1847),_Vol_2,_pp._167-8.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:19:31"
"R_EGD_1903","EGD",1903,"C_EGD_1904","St_Andrews_Presbytery_records","CH2_1132__1656-87,_ff_170-173.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See_also_Gilmore_thesis._'Witchcraft_and_the_Church_in_Scotland'_Glasgow,_1948,_p._138.

The_project_did_not_check_this_secondary_reference.

The_presbytery_volume_has_no_NAS_catalogue_number_yet.","SMD","05_15_01_17:33:52","jhm","10_23_02_09:48:21"
"R_EGD_1904","EGD",1904,"C_EGD_1905",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Stuart,_J_'Extracts_from_the_Presbytery_Book_of_Strathbogie'_(Aberdeen,_1843),_p._xiv.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:24:13"
"R_EGD_1905","EGD",1905,"C_EGD_1906","Paisley_Presbytery_records","CH2_294_5,_f,_79v.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See_also_Gilmore_thesis._'Witchcraft_and_the_Church_in_Scotland'_Glasgow,_1948,_pp._207,_378.

The_project_did_not_check_this_secondary_reference.","SMD","05_15_01_17:33:52","jhm","10_23_02_09:50:36"
"R_EGD_1906","EGD",1906,"C_EGD_1907",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson,_E_'Extracts_from_the_kirk_session_records_of_Dunfermline'_(Edinburgh,_1865),_p_70.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:42:29"
"R_EGD_1907","EGD",1907,"C_EGD_1908",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Henderson,_E_'Extracts_from_the_kirk_session_records_of_Dunfermline'_(Edinburgh,_1865),_p_70.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:42:35"
"R_EGD_1908","EGD",1908,"C_EGD_1909",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"We_did_not_find_this_person_in_the_source_cited_by_Larner.

REG._P.C._V5_p._171","SMD","05_15_01_17:33:52","jhm","12_03_02_11:53:40"
"R_EGD_191","EGD",191,"C_EGD_191","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_11:12:47"
"R_EGD_1910","EGD",1910,"C_EGD_1911",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Webster,_David_'Collections_of_Rare_and_Curious_Tracts_on_Witchcraft_and_Second_Sight'_(Edinburgh,_1820),_pp._95-103.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:00:34"
"R_EGD_1911","EGD",1911,"C_EGD_1912",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Webster,_David_'Collections_of_Rare_and_Curious_Tracts_on_Witchcraft_and_Second_Sight'_(Edinburgh,_1820),_pp._95-103.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:01:42"
"R_EGD_1912","EGD",1912,"C_EGD_1913",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Webster,_David_'Collections_of_Rare_and_Curious_Tracts_on_Witchcraft_and_Second_Sight'_(Edinburgh,_1820),_pp._95-103.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:02:38"
"R_EGD_1913","EGD",1913,"C_EGD_1914",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Webster,_David_'Collections_of_Rare_and_Curious_Tracts_on_Witchcraft_and_Second_Sight'_(Edinburgh,_1820),_pp._95-103.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:02:52"
"R_EGD_1914","EGD",1914,"C_EGD_1915",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Webster,_David_'Collections_of_Rare_and_Curious_Tracts_on_Witchcraft_and_Second_Sight'_(Edinburgh,_1820),_pp._95-103.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:03:34"
"R_EGD_1915","EGD",1915,"C_EGD_1916",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Webster,_David_'Collections_of_Rare_and_Curious_Tracts_on_Witchcraft_and_Second_Sight'_(Edinburgh,_1820),_pp._95-103.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:03:41"
"R_EGD_1917","EGD",1917,"C_EGD_1918",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_p_233.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:40:36"
"R_EGD_1918","EGD",1918,"C_EGD_1919",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Ross,_W_'Aberdour_and_Inchcolm'_(Edinburgh,_1885),_p_332.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_14:01:30"
"R_EGD_1919","EGD",1919,"C_EGD_1920",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_pp_306-7.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:43:12"
"R_EGD_192","EGD",192,"C_EGD_192","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_12:51:29"
"R_EGD_1920","EGD",1920,"C_EGD_1921",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Fountainhall_'Historical_Notices'_(Edinburgh,_1848),_Vol_2,_p_561.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:37:25"
"R_EGD_1921","EGD",1921,"C_EGD_1922",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Sinclair,_G_'Satan's_Invisible_World_Discovered'_(Edinburgh,_1685),_pp._207-8.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_11:14:54"
"R_EGD_1922","EGD",1922,"C_EGD_1923",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_p._306.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:43:25"
"R_EGD_1923","EGD",1923,"C_EGD_1924",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Edinburgh_Magazine_and_Literary_Miscellany,_(Dumfries,_1909),__Vol_2_p._103-104.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:38:57"
"R_EGD_1924","EGD",1924,"C_EGD_1925",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_p_305.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:47:07"
"R_EGD_1925","EGD",1925,"C_EGD_1926",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3,_p_66.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:41:24"
"R_EGD_1926","EGD",1926,"C_EGD_1927",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3,_p_66.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:41:32"
"R_EGD_1927","EGD",1927,"C_EGD_1928",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3,_p_66.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:42:41"
"R_EGD_1929","EGD",1929,"C_EGD_1930",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"W_M_Metcalfe_'A_History_of_the_County_of_Renfrew'_Paisley,_1905,__p._329.

The_project_did_not_check_this_secondary_reference.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:37:03"
"R_EGD_193","EGD",193,"C_EGD_193","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_11:10:27"
"R_EGD_1930","EGD",1930,"C_EGD_1931","Privy_Council","PC1_51_p._40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See_also_J_G_Dalyell_'The_Darker_Superstitions_of_Scotland'_Edinburgh,_1834,_p._664.

The_project_did_not_check_this_secondary_reference.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:40:19"
"R_EGD_1931","EGD",1931,"C_EGD_1932",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Smith,_Strath._P._61

Unable_to_find_the_full_citation_for_this_secondary_reference.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:42:35"
"R_EGD_1932","EGD",1932,"C_EGD_1933",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"'Records_of_the_Burgh_of_Glasgow_1691-1777,_Maitland_Club,_Glasgow,_1832,_p._254.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:45:20"
"R_EGD_1933","EGD",1933,"C_EGD_1934",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"J_M_Wood_'Witchcraft_and_Superstitions_recorded_in_the_South_Western_District_of_Scotland,_p_97.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:46:57"
"R_EGD_1934","EGD",1934,"C_EGD_1935","Paisley_Presbytery_records","CH2_294_4.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"also_in_Gilmore_thesis,_'Witchcraft_and_the_Church_in_Scotland'_Glasgow_University,_1948,_p._303.

Pagination_not_consistent_so_use_dates.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:51:38"
"R_EGD_1935","EGD",1935,"C_EGD_1936",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"'Records_of_the_Burgh_of_Glasgow,_1691-1777'_Maitland_Club,_Glasgow,_1832,_p._260.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:53:19"
"R_EGD_1936","EGD",1936,"C_EGD_1937",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"'Records_of_the_Burgh_of_Glasgow,_1691-1777'_Maitland_Club,_Glasgow,_1832,_p._260.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:54:14"
"R_EGD_1937","EGD",1937,"C_EGD_1938",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:43:02"
"R_EGD_1938","EGD",1938,"C_EGD_1939",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"'Old_Statistical._Account_of_Scotland',_Vol_5,_p._454.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_05_02_09:44:33"
"R_EGD_1939","EGD",1939,"C_EGD_1940",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3,_p_95.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:45:20"
"R_EGD_1940","EGD",1940,"C_EGD_1941",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3,_p_95.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:45:28"
"R_EGD_1941","EGD",1941,"C_EGD_1942",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Chambers,_R_'Domestic_Annals_of_Scotland'_(Edinburgh,_1861),_Vol_3,_p_95.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_12:47:11"
"R_EGD_1942","EGD",1942,"C_EGD_1943",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"J_Cleland_'_Rise_and_Progress_of_the_City_of_Glasgow'_Glasgow,_1820,_p._100.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:57:58"
"R_EGD_1943","EGD",1943,"C_EGD_1944",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"J_Cleland_'_Rise_and_Progress_of_the_City_of_Glasgow'_Glasgow,_1820,_p._100.

The_project_did_not_check_this_secondary_reference_from_Larner.","SMD","05_15_01_17:33:52","jhm","10_23_02_10:58:45"
"R_EGD_1944","EGD",1944,"C_EGD_1945",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Gilmore._John_'Witchcraft_and_the_church_in_Scotland'_unpublished_PhD_thesis,_Glasgow,_1948,_p_256.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_03_02_11:50:05"
"R_EGD_1945","EGD",1945,"C_EGD_1946",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"New_Statistical_Account,_Shetland,__p._60.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_14:27:04"
"R_EGD_1946","EGD",1946,"C_EGD_1947",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"New_Statistical_Account,_Shetland,__p._60.

The_project_did_not_check_Larner's_reference_to_this_printed_secondary_source_as_part_of_the_research.","SMD","05_15_01_17:33:52","jhm","09_04_02_14:27:11"
"R_EGD_1948","EGD",1948,"C_EGD_1949","APS","Vol_7,_appendix,_p_31.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","08_09_02_11:04:47"
"R_EGD_1949","EGD",1949,"C_EGD_1950","Books_of_Adjournal","JC2_11;_JC2_10_fos._60r-64r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","08_09_02_10:58:37"
"R_EGD_195","EGD",195,"C_EGD_195","Process_Notes","JC26_13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","07_12_02_11:06:08"
