Trialref,TrialId,TrialSystemId,CaseRef,TrialType,Trial_settlement,Trial_parish,Trial_presbytery,Trial_county,Trial_burgh,Trial_NGR_Letters,Trial_NGR_Easting,Trial_NGR_Northing,Watching,WatchingDate,WatchingDate_as_date,Arrest,ArrestDate,ArrestDate_as_date,Fled,FledDate,FledDate_as_date,ActionDropped,Actiondropdate,Actiondropdate_as_date,Actiondroppedby,Actionbody,Confrontingsuspects,PretrialNotes,ProcessType,TrialDate,TrialDate_as_date,TrialPlace,Female_accusers,Male_accusers,High_status,Defence,Verdict,Sentence,Cjtorder,Cjtdate,Cjtdate_as_date,Circuit,Circuitname,Localwithcrep,Noreftocentral,TrialNotes,Execution,Executionmethod,ExecutionDate,ExecutionDate_as_date,ExecutionPlace,Exec_settlement,Exec_parish,Exec_presbytery,Exec_county,Exec_burgh,Exec_NGR_Letters,Exec_NGR_Easting,Exec_NGR_Northing,PostTrialNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"T_JO_381",381,"JO","C_JO_2820",2,,,"Dalkeith","Edinburgh",,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,"1649","06_01_49_00:00:00",,0,0,0,0,,,0,,,0,,0,0,"no_trial_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_12:56:55","jhm","07_09_01_12:58:14"
"T_JO_382",382,"JO","C_JO_2821",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:06:50","jhm","08_03_01_13:08:52"
"T_JO_383",383,"JO","C_JO_2822",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:10:01","jhm","08_03_01_13:09:00"
"T_JO_384",384,"JO","C_JO_2823",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:17:28","jhm","08_03_01_13:10:27"
"T_JO_385",385,"JO","C_JO_2824",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_trial_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:20:08","jhm","08_03_01_13:10:45"
"T_JO_386",386,"JO","C_EGD_1850",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_her_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_trial_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:30:08","jhm","10_22_02_14:21:26"
"T_JO_387",387,"JO","C_JO_2825",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details_of_trial",0,,,,,,,,,,,,,"No_details","jhm","07_09_01_13:33:02","jhm","08_03_01_13:11:28"
"T_JO_388",388,"JO","C_JO_2826",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details_about_trial",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:35:23","jhm","08_03_01_13:11:46"
"T_JO_389",389,"JO","C_JO_2827",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"_Presbytery_attested_confession_of_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details_about_trial",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:37:56","jhm","08_03_01_13:12:06"
"T_JO_390",390,"JO","C_JO_2828",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_appointed_ministers_to_investigate_the_confessions.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_13:59:02","LEM","11_01_02_14:45:35"
"T_JO_391",391,"JO","C_JO_2829",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_ministers_appointed_to_investigate_confesssions.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_09_01_14:03:11","jhm","08_03_01_13:12:35"
"T_JO_392",392,"JO","C_JO_2830",2,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"This_may_have_not_been_a_central_trial.The_only_document_is_a_confession_included_in_docs_for_other_Duddingston_witches_which_was_not_signed_by_witnesses_and_may_have_not_been_vaild.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_10_01_09:54:52","LEM","11_01_02_14:42:37"
"T_JO_393",393,"JO","C_LA_2786",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"The_only_document_is_a_witnessed_confession_by_the_accused_in_process_notes_for_Duddingston_witches._Searched_for_devil's_mark.",,"1661","06_01_61_00:00:00",,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_10_01_10:30:04","jhm","11_27_02_16:35:01"
"T_JO_395",395,"JO","C_LA_2785",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"Central_trial_possible_as_process_notes_include_his_confession_to_pact.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_10_01_12:02:46","LEM","06_19_03_11:55:06"
"T_JO_396",396,"JO","C_EGD_1597",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_10_01_12:09:27","jhm","07_10_01_12:09:29"
"T_JO_398",398,"JO","C_EGD_402",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_10_01_12:25:24","jhm","07_10_01_12:25:26"
"T_JO_399",399,"JO","C_EGD_401",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_10_01_12:27:11","jhm","07_10_01_12:27:12"
"T_JO_4",4,"JO","C_EGD_2120",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","05_17_01_16:31:30","jhm","05_17_01_16:31:34"
"T_JO_400",400,"JO","C_EGD_395",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"There_may_have_been_a_central_trial,_process_notes_include_her_confession.",,"1661","06_01_61_00:00:00",,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_10_01_12:33:46","jhm","11_13_02_12:21:36"
"T_JO_401",401,"JO","C_EGD_397",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"May_have_been_central_trial_as_confession_included_in_process_notes._No_torture_used.",,"1661","06_01_61_00:00:00",,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_10_01_12:57:53","jhm","11_06_02_15:06:59"
"T_JO_402",402,"JO","C_JO_2832",3,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_11_01_11:51:38","jhm","07_11_01_11:55:26"
"T_JO_403",403,"JO","C_EGD_396",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_about_confession_in_process_notes",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_11_01_14:54:47","LEM","12_06_02_12:26:28"
"T_JO_409",409,"JO","C_JO_2833",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_09:45:06","jhm","07_16_01_09:45:09"
"T_JO_410",410,"JO","C_JO_2834",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_09:50:06","jhm","07_16_01_09:50:08"
"T_JO_411",411,"JO","C_EGD_214",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_09:57:32","jhm","07_16_01_09:57:35"
"T_JO_412",412,"JO","C_EGD_221",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_10:03:38","jhm","07_16_01_10:03:40"
"T_JO_414",414,"JO","C_EGD_219",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_10:07:25","jhm","07_16_01_10:07:27"
"T_JO_415",415,"JO","C_JO_2835",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_10:40:21","jhm","07_16_01_10:40:23"
"T_JO_416",416,"JO","C_EGD_417",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"To_be_tried_by_the_magistrates_of_Edinburgh_and_bailies_of_Canongate.__She_was_in_prison_by_at_least_10_1661.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_12:22:05","jhm","11_06_02_15:34:43"
"T_JO_417",417,"JO","C_EGD_1379",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"It_appears_that_the_accused,_with_2_others,_was_held_in_Stirling_tolbooth_until_1661_when_another_trial_was_ordered._The_first_trial_at_Stirling_had_material_errors_and_it_was_ordered_to_be_deleted_from_the_Books_of_Adjournal.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,"no_details","jhm","07_16_01_12:39:06","LEM","10_28_02_12:57:56"
"T_JO_418",418,"JO","C_EGD_1379",3,,,"Stirling","Stirling","Stirling",,,,0,,,0,,,0,,,0,,,,,0,,,"23_3_1659","03_23_59_00:00:00","Tolbooth",0,0,0,0,"Guilty","Banishment",0,,,1,"North",0,0,"I_think_this_was_the_north_circuit_even_though_it_is_bound_in_with_the_West_and_South_area.__In_1661_the_PC_ordered_that_there_had_been_irregularities_in_it_and_that_another_trial_was_to_be_held.
Also_on_an_undated_list_of_people_from_1658-9_to_be_arraigned_before_the_justice_courts.

She_pleaded_not_guilty",0,,,,,,,,,,,,,"She_was_ordered_to_be_held_in_Stirling_tolbooth_untill_arrangements_could_be_made_for_her_banishement.__She_was_banished_from_the_nations_of_England,_Scotland,_and_Ireland_-_essentially_she_was_ordered_to_be_transported.__She_gave_her_mark_(signature)_stating_that_once_transported_she_wouldn't_return.","jhm","07_16_01_12:56:20","LEM","11_11_02_11:30:08"
"T_JO_419",419,"JO","C_EGD_296",3,,,"Stirling","Stirling","Stirling",,,,0,,,1,,,0,,,0,,,,,0,"JPs_to_put_her_to_liberty_on_8_1_1659_until_she_stood_trial.__One_witness_testified_that_a_misfortune_was_probably_not_due_to_witchraft.",,"3_1659","03_01_59_00:00:00","Tolbooth",0,1,0,0,"Guilty","Banishment",0,,,1,"North",0,0,"Assize_ordered_to_go_to_Edinburgh_for_3_8_1658_for_trial_of_Alloway_Alloa_witches,_(I_don't_think_the_trial_happened_there?).

On_22_3_1659_Katherine_and_Elizabeth_Black_wrote_a_supplication_to_the_justice_commissioners_asking_for_a_postponement_of_sentencing_and_for_the_jury_to_be_recalled_and__instructed_at_law.__

Pleaded_not_guilty

I_think_it_is_the_North_circuit_even_though_it_is_bound_in_with_South_and_West_circuit_secion.__She_pleaded_not_guilty.__Later_docs_show_that_there_were_irregularities_and_another_trial_was_ordered_to_be_held.",0,,,,,,,,,,,,,"She_was_ordered_to_be_held_in_Stirling_tolbooth_until_arrangements_could_be_made_for_her_banishment.__She_was_banished_from_the_nations_of_England,_Scotland,_and_Ireland_-_essentially_she_was_ordered_to_be_transported.__She_gave_her_mark_(signature)_stating_that_once_transported_she_wouldn't_return.__She_appears_to_have_been_held_with_2_others_till_1661","jhm","07_16_01_13:28:07","LEM","11_11_02_11:30:27"
"T_JO_420",420,"JO","C_EGD_296",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_16_01_14:51:30","LEM","10_11_02_15:46:25"
"T_JO_421",421,"JO","C_EGD_299",3,,,,"Stirling","Stirling",,,,0,,,1,,,0,,,0,,,,,0,"She_was_first_arrested_in_9_1658_and_eventually_released_on_28_12_1658_due_to_illness_(bloody_flux)._She_was_then_rearrested_and_released_on_bail.__Testificate_(solemn_declaration_in_writing)_described_her_appalling_jail_conditions_(JC26_26).__The_order_from_the_Privy_Council_to_release_her_from_prison_was_addressed_to_the_JPs_of_Clackmannanshire.__She_was_then_tried_in_the_circuit_court_and_tried_again_later.",,"23_3_1659","03_23_59_00:00:00","Tolbooth",4,7,0,0,"Guilty","Banishment",0,,,1,"North",0,0,"JC26_documents_show_that_she_was_imprisoned_and_released_several_times_due_to_illness.__On_18_12_1658,_the_Privy_Council_ordered_her_to_be_tried_at_the_circuit_court_of_Stirling.__

Assize_ordered_to_go_to_Edinburgh_for_3_8_1658_for_trial_of_Alloway_Alloa_witches,_(I_don't_think_the_trial_happened_there?)

She_pleaded_not_guilty

I_think_it_is_the_North_circuit_even_though_it_is_bound_in_with_South_and_West_circuit_secion.__She_plead_not_guilty._On_an_undated_list_of_people_from_1658-9_to_be_arraigned_before_the_justice_courts.

Was_arrested_again_and_petitioned_for_release_(on_16_3_1659)_was_granted,_trial_was_set_for_circuit_court_in_Stirling_to_be_held_22_3_1659.

On_22_3_1659_Katherine_and_Elizabeth_Black_wrote_a_supplication_to_the_justice_commissioners_asking_for_a_postponement_of_sentencing_and_for_the_jury_to_be_recalled_and__instructed_at_law.__

_Later_documents_indicate_a_number_of_irregularities_at_this_trial_and_the_accused_was_held_in_prison_until_1661_when_an_order_for_another_trial_was_issued.",0,,,,,,,,,,,,,"She_was_ordered_to_be_held_in_Stirling_tolbooth_until_arrangements_could_be_made_for_her_banishment.__She_was_banished_from_the_nations_of_England,_Scotland,_and_Ireland_-_essentially_she_was_ordered_to_be_transported.__She_gave_her_mark_(signature)_stating_that_once_transported_she_wouldn't_return._Held_in_prison_till_1661.","jhm","07_16_01_15:06:13","LEM","11_11_02_11:30:50"
"T_JO_422",422,"JO","C_EGD_299",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Accused_appealed_to_PC_about_her_long_imprisonment.",,,,,0,0,0,0,,,0,,,0,,0,0,"no_details",0,,,,,,,,,,,,,"no_details","jhm","07_16_01_15:10:22","LEM","10_11_02_15:47:02"
"T_JO_423",423,"JO","C_EGD_432",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_15:59:24","jhm","07_16_01_15:59:26"
"T_JO_424",424,"JO","C_EGD_427",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_16:06:48","jhm","07_16_01_16:06:52"
"T_JO_425",425,"JO","C_EGD_1601",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_16:15:04","jhm","10_18_02_15:48:15"
"T_JO_426",426,"JO","C_EGD_426",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_16:17:27","jhm","07_16_01_16:17:29"
"T_JO_427",427,"JO","C_EGD_1602",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_16_01_16:25:23","jhm","07_16_01_16:25:25"
"T_JO_428",428,"JO","C_EGD_1602",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,1,"Burn",,,,,,,,,,,,"no_details_only_that_she_had_been_burnt_in_another_accused_witch's_confession.","jhm","07_17_01_09:32:25","jhm","10_18_02_15:48:07"
"T_JO_429",429,"JO","C_LA_2805",2,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,1,"Burn",,,,,,,,,,,,"no_details_only_note_in_another_confession_that_she_had_been_burnt.","jhm","07_17_01_09:34:38","jhm","07_17_01_10:19:04"
"T_JO_430",430,"JO","C_EGD_1598",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_17_01_09:53:27","jhm","07_17_01_09:53:29"
"T_JO_431",431,"JO","C_JO_2836",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_17_01_10:00:13","jhm","07_17_01_10:00:15"
"T_JO_432",432,"JO","C_EGD_432",2,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,1,"Burn",,,,,,,,,,,,"No_details,_only_mention_in_another_confession_that_she_had_been_burnt","jhm","07_17_01_10:13:14","jhm","11_06_02_15:55:05"
"T_JO_433",433,"JO","C_LA_2788",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"few_details,_case_referred_to_presbytery_and_accused_interrogated_and_denied_all_accusations.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_17_01_15:27:11","LEM","10_28_02_12:14:51"
"T_JO_434",434,"JO","C_EGD_1408",2,,,,,,,,,0,,,0,,,1,"11_1661","11_01_61_00:00:00",0,,,,,0,"No_trial_details_apart_from_entry_in_presbytery_noting_that_the_accused_was_fugitive_in_11_1661.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_18_01_09:32:22","jhm","07_18_01_15:36:33"
"T_JO_435",435,"JO","C_EGD_1407",2,,,,,,,,,0,,,0,,,1,"11_1661","11_01_61_00:00:00",0,,,,,0,"No_other_details_apart_from_an_entry_in_the_presbytery_records_noting_that_the_accused_was_fugitive.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_18_01_09:45:21","jhm","07_18_01_15:31:11"
"T_JO_436",436,"JO","C_EGD_617",3,"Edinburgh",,"Edinburgh","Edinburgh","Edinburgh",,,,0,,,1,"14_8_1678","08_14_78_00:00:00",0,,,0,,,,,0,"No_details_about_witchcraft_accusation_in_presbytery_minutes._Only_entries_related_to_his_scandalous_carriage._Last_entry_notes_that_he_was_imprisoned_under_accusation_of_witchcraft.__Commission_for_arrest_issued_to_sheriff_and_depute_in_Edinburgh_to_bring_him_to_the_tolbooth_to_await_trial.__He_was_put_under_caution_by_the_High_Court_on_13_9_1678_to_appear_for_trial_when_summoned.__16_10_1678_he_was_ordered_to_be_arrested_for_a_trial_on_2_12_1678.__On_13_1_1679_he_was_ordered_by_the_High_Court_to_be_released_from_the_Edinburgh_tolbooth_on_caution.__He_wanted_to_be_released_because_he_was_a_'weak_and_tender_old_man.'",,"8_9_1679","09_08_79_00:00:00",,0,0,0,0,,,1,"13_9_1678","09_13_78_00:00:00",1,,0,0,"Order_to_be_brought_to_Edinburgh_for_trial_on_13_9_1678.__On_16_10_1678_he_was_ordered_to_appear_before_the_Privy_Council_or_other_lawful_court_on_2_December_1678._He_was_eventually_tried_in_a_circuit_court_held_in_Edinburgh.",0,,,,,,,,,,,,,,"jhm","07_18_01_12:34:50","jhm","12_03_02_16:28:21"
"T_JO_510",510,"JO","C_JO_2843",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Only_local_investigation_at_presbytery_level_took_place._Accused_was_interviewed_and_questioned_about_her_healing_knowledge_and_confessed_that_she_cured_people._The_parish_and_baillies_requested_advice_from_presbytery_who_decided_that_the_cost_of_imprisonment_and_trial_was_too_expensive_and_as_she_was_not_a_local_then_they_would_simply_banish_her.",,,,,0,0,0,0,,"Banishment",0,,,0,,0,0,"no_trial_held_just_preliminary_inquiries._Presbytery_decided_that_the_cheapest_option_was_to_banish_her.",0,,,,,,,,,,,,,,"jhm","07_23_01_12:13:46","LEM","11_01_02_14:33:44"
"T_JO_511",511,"JO","C_JO_2844",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Note_in_presbytery_records_that_she_is_to_be_incarcerated_until_3000_merks_found_to_pay_her_bail._10_1_1616_referred_to_sheriff_of_Linlithgow_to_request_commission",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_23_01_13:31:48","jhm","10_11_02_16:51:23"
"T_JO_512",512,"JO","C_JO_2845",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_23_01_13:36:40","jhm","07_23_01_13:38:11"
"T_JO_513",513,"JO","C_JO_2846",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Few_details._Mr_Richard_Dickson_was_ordered_by_the_presbytery_to_provide_more_evidence._Later_entries_(1632)_record_further_investigations_and_note_that_she_was_to_be_kept_in_ward,_location_not_specified.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_23_01_16:23:47","LEM","11_01_02_14:29:20"
"T_JO_514",514,"JO","C_JO_2847",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_people_were_frightened_to_appear_against_her_so_they_sent_a_request_to_Lord_Linlithgow_to_have_her_imprisoned._No_specific_details_whether_this_happened._No_other_information_apart_from_complaint_from_accused_against_one_witness_for_slandering_her_as_a_witch.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_24_01_09:24:20","LEM","11_01_02_14:28:06"
"T_JO_515",515,"JO","C_EGD_2336",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_that_brethren_and_provost_were_to_try_to_obtain_a_warrand_for_trial_and_assize_from_the_privy_council._RPC_records_date_of_her_confession.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details",1,"Burn","1643","06_01_43_00:00:00",,,,,,,,,,"Mention_in_RPC_that_she_was_burnt.","jhm","07_24_01_12:28:50","jhm","10_25_02_17:28:57"
"T_JO_516",516,"JO","C_EGD_2318",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_minutes_record_that_a_commission_from_the_PC_was_to_be_requested_31_1_1644._No_details_if_this_happened.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_24_01_12:39:28","jhm","10_25_02_17:07:33"
"T_JO_517",517,"JO","C_EGD_2340",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_minutes_that_accused_held_in_prison_accused_of_witchcraft._Brethren_were_to_assist_in_requesting_commission_from_PC_for_an_assize,_20_12_1643.",,,,,0,0,0,0,,,0,,,0,,0,0,,1,,,,,,,,,,,,,"Note_that_she_was_executed.","jhm","07_24_01_12:57:34","jhm","10_25_02_17:40:45"
"T_JO_518",518,"JO","C_EGD_2339",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_that_accused_held_in_prison_and_commission_from_PC_was_to_be_requested,_20_12_1643.",,,,,0,0,0,0,,,0,,,0,,0,0,,1,,,,,,,,,,,,,"Note_that_she_was_executed.","jhm","07_24_01_13:02:51","jhm","10_25_02_17:36:25"
"T_JO_519",519,"JO","C_EGD_2338",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_minutes_that_accused_was_held_in_prison_and_that_commission_for_assize_was_to_be_requested_from_PC,_20_12_1643.",,,,,0,0,0,0,,,0,,,0,,0,0,,1,"Burn","1644","06_01_44_00:00:00",,,,,,,,,,"Note_in_another_trial_that_she_had_been_burnt","jhm","07_24_01_13:07:55","jhm","10_25_02_17:35:09"
"T_JO_520",520,"JO","C_EGD_2337",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_that_accused_was_held_in_prison_and_that_the_brethren_were_to_request_a_commission_for_an_assize_from_PC,_20_12_1643.",,,,,0,0,0,0,,,0,,,0,,0,0,,1,"Burn","1644","06_01_44_00:00:00",,,,,,,,,,"Note_in_another_witch's_case_that_she_had_been_burnt","jhm","07_24_01_13:12:17","jhm","10_25_02_17:31:52"
"T_JO_521",521,"JO","C_EGD_2341",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Note_in_presbytery_that_accused_was_in_prison_and_the_brethren_were_to_apply_for_a_commission_for_assize,_20_12_1643.",,,,,0,0,0,0,,,0,,,0,,0,0,"Note_that_she_was_acquitted.",0,,,,,,,,,,,,,,"jhm","07_24_01_13:15:25","LEM","10_11_02_15:38:44"
"T_JO_522",522,"JO","C_EGD_2344",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_records_note_that_the_accused_was_held_in_prison_and_that_the_brethren_were_to_request_a_commission_from_the_PC,_20_12_1643.",,,,,0,0,0,0,,,0,,,0,,0,0,"Note_that_she_was_acquitted.",0,,,,,,,,,,,,,,"jhm","07_24_01_13:20:34","jhm","10_25_02_17:45:01"
"T_JO_523",523,"JO","C_EGD_2347",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_that_Ephraim_Melvill_had_named_her_as_a_witch_and_the_brethren_recorded_that_she_should_be_imprisoned,_27_3_1644._Later_reference_that_she_confessed_to_Melvill_and_Samuel_Wilsone_(baillie).",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details",1,"Burn","1644","06_01_44_00:00:00",,,,,"Linlithgow",,,,,"no_specific_details_but_mention_in_another_process_that_she_had_been_'laitlie_brunt'.","jhm","07_24_01_14:34:24","jhm","10_25_02_17:49:47"
"T_JO_524",524,"JO","C_EGD_1298",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_that_she_was_accused_but_denied_all_accusations.",,,,,0,0,0,0,,,0,,,0,,0,0,,1,"Burn","1644","06_01_44_00:00:00",,,,,"Linlithgow",,,,,"Note_in_RPC_that_she_was_lately_burnt_for_witchcraft,_20_8_1644","jhm","07_24_01_14:51:43","jhm","07_26_01_16:11:04"
"T_JO_525",525,"JO","C_EGD_2337",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_24_01_15:10:22","jhm","07_24_01_15:10:24"
"T_JO_526",526,"JO","C_EGD_2338",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","07_24_01_15:11:54","jhm","07_24_01_15:11:55"
